Animal_ID,Sex,Age2,LocalTime,KPH,Sn,AGL0,VerticalRate,abs_angle,absVR
106,F,Juvenile,8/17/19 12:44,59,15.51,775.83,-2.31,0.11,2.31
106,F,Juvenile,8/17/19 12:44,64.93,17.8,768.52,-1.21,0.29,1.21
106,F,Juvenile,8/17/19 12:44,73.35,18.94,761.53,-1.16,0.69,1.16
106,F,Juvenile,8/17/19 12:45,84.98,22.29,749.83,-1.94,0.67,1.94
106,F,Juvenile,8/17/19 12:45,82.72,22.48,734.73,-2.51,0.36,2.51
106,F,Juvenile,8/17/19 12:45,81.65,21.98,714.37,-3.39,0.2,3.39
106,F,Juvenile,8/17/19 12:45,88.82,23.98,695.12,-3.2,0.05,3.2
106,F,Juvenile,8/17/19 12:45,81.91,24.22,681.95,-2.63,0.34,2.63
106,F,Juvenile,8/17/19 12:45,73.33,20.88,666.65,-2.54,0.25,2.54
106,F,Juvenile,8/17/19 12:45,81.26,21.67,642.57,-4.01,0.1,4.01
106,F,Juvenile,8/17/19 12:45,76.48,22.39,630.53,-2,0.07,2
106,F,Juvenile,8/17/19 12:45,75.06,21.35,621.99,-1.42,0.08,1.42
106,F,Juvenile,8/17/19 12:45,74.96,21.68,616.05,-0.99,0.00555048,0.99
106,F,Juvenile,8/17/19 12:46,78.82,21.35,611.93,-0.82,0.27,0.82
106,F,Juvenile,8/17/19 12:46,65.54,20.04,606.6,-1.06,0.63,1.06
106,F,Juvenile,8/17/19 12:46,44.85,16.28,594.87,-1.95,2.19,1.95
106,F,Juvenile,8/17/19 12:46,46.94,9.76,588.26,-1.1,1.22,1.1
106,F,Juvenile,8/17/19 12:46,63.44,15.28,584.58,-0.73,0.37,0.73
106,F,Juvenile,8/17/19 12:46,65.24,18.48,585.75,0.23,0.16,0.23
106,F,Juvenile,8/17/19 12:46,58.3,17.03,587.39,0.27,0.5,0.27
106,F,Juvenile,8/17/19 12:46,74.22,18.39,582.84,-0.9,0.38,0.9
106,F,Juvenile,8/17/19 12:46,78.13,21.41,572.2,-2.12,0.09,2.12
106,F,Juvenile,8/17/19 12:46,76.33,21.29,562.36,-1.64,0.03,1.64
106,F,Juvenile,8/17/19 12:46,77.61,21.4,555.77,-1.31,0.16,1.31
106,F,Juvenile,8/17/19 12:46,77.95,21.74,546.78,-1.79,0.16,1.79
106,F,Juvenile,8/17/19 12:47,76.32,21.78,540.74,-1,0.23,1
106,F,Juvenile,8/17/19 12:47,80.11,22.4,530.22,-2.1,0.01,2.1
106,F,Juvenile,8/17/19 12:47,84.58,23.51,527.18,-0.6,0.01,0.6
106,F,Juvenile,8/17/19 12:47,77.09,22.25,523.71,-0.69,0.01,0.69
106,F,Juvenile,8/17/19 12:47,73.8,20.74,523.42,-0.04,0.08,0.04
106,F,Juvenile,8/17/19 12:47,74.7,20.75,520.06,-0.67,0.25,0.67
106,F,Juvenile,8/17/19 12:47,77.22,20.9,515.38,-0.93,0.11,0.93
106,F,Juvenile,8/17/19 12:47,76.15,21.41,503.96,-1.9,0.12,1.9
106,F,Juvenile,8/17/19 12:47,80.08,22.15,494.05,-1.98,0.02,1.98
106,F,Juvenile,8/17/19 12:47,81.71,21.87,482.82,-2.24,0.02,2.24
106,F,Juvenile,8/17/19 12:47,83.8,23.44,460.54,-3.71,0.11,3.71
106,F,Juvenile,8/17/19 12:48,79.95,23.29,448.86,-2.33,0.04,2.33
106,F,Juvenile,8/17/19 12:48,74.04,20.74,447.5,-0.22,0.15,0.22
106,F,Juvenile,8/17/19 12:48,75.3,20.92,441.69,-1.16,0.01,1.16
106,F,Juvenile,8/17/19 12:48,80,22.08,432.51,-1.53,0.19,1.53
106,F,Juvenile,8/17/19 12:48,83.41,22.85,426.72,-1.15,0.09,1.15
106,F,Juvenile,8/17/19 12:48,84.5,23.95,411.13,-2.59,0.12,2.59
106,F,Juvenile,8/17/19 12:48,78.17,22.76,407.33,-0.76,0.1,0.76
106,F,Juvenile,8/17/19 12:48,81.58,21.67,398.42,-1.48,0.14,1.48
106,F,Juvenile,8/17/19 12:48,76.61,21.81,392.36,-1.21,0.006971832,1.21
106,F,Juvenile,8/17/19 12:48,73.65,21.09,385.19,-1.19,0.08,1.19
106,F,Juvenile,8/17/19 12:48,80.87,21.06,372.53,-2.53,0.01,2.53
106,F,Juvenile,8/17/19 12:49,88.89,23.71,364.9,-1.27,0.01,1.27
106,F,Juvenile,8/17/19 12:49,81.74,23.65,360.53,-0.87,0.02,0.87
106,F,Juvenile,8/17/19 12:49,81.09,22.67,350.26,-1.71,0.05,1.71
106,F,Juvenile,8/17/19 12:49,81.58,23.2,343.36,-1.37,0.11,1.37
106,F,Juvenile,8/17/19 12:49,83,23.1,330.23,-2.18,0.008020007,2.18
106,F,Juvenile,8/17/19 12:49,80.02,22.33,324.65,-1.11,0.005953491,1.11
106,F,Juvenile,8/17/19 12:49,78.26,22.09,315.25,-1.56,0.06,1.56
106,F,Juvenile,8/17/19 12:49,78.78,22.37,305.71,-1.9,0.009330215,1.9
106,F,Juvenile,8/17/19 12:49,81.8,22.74,296.42,-1.54,0.02,1.54
106,F,Juvenile,8/17/19 12:49,77.65,21.72,285.46,-2.19,0.12,2.19
106,F,Juvenile,8/17/19 12:49,77.02,21.74,278.06,-1.23,0.04,1.23
106,F,Juvenile,8/17/19 12:50,77.89,21.37,271.3,-1.35,0.04,1.35
106,F,Juvenile,8/17/19 12:50,77.11,21.26,262.31,-1.79,0.18,1.79
106,F,Juvenile,8/17/19 12:50,75.08,21.09,255.39,-1.38,0.03,1.38
106,F,Juvenile,8/17/19 12:50,77.48,21.15,250.51,-0.97,0.003497361,0.97
106,F,Juvenile,8/17/19 12:50,75.13,20.51,245.1,-1.08,0.03,1.08
106,F,Juvenile,8/17/19 12:50,72.02,20.77,239.19,-0.98,0.01,0.98
106,F,Juvenile,8/17/19 12:50,75.72,20.72,233.28,-1.18,0.08,1.18
106,F,Juvenile,8/17/19 12:50,69.59,20.38,231.01,-0.45,0.03,0.45
106,F,Juvenile,8/17/19 12:50,70.52,19.12,225.78,-1.04,0.003953428,1.04
106,F,Juvenile,8/17/19 12:50,75.43,20.16,217.77,-1.6,0.3,1.6
106,F,Juvenile,8/17/19 12:50,68.43,19.91,215.28,-0.49,0.12,0.49
106,F,Juvenile,8/17/19 12:51,61.2,17.43,215.53,0.04,0.03,0.04
106,F,Juvenile,8/17/19 12:51,61.61,16.97,213.14,-0.47,0.49,0.47
106,F,Juvenile,8/17/19 12:51,72.8,18.13,201.17,-1.99,0.15,1.99
106,F,Juvenile,8/17/19 12:51,68.33,19.22,195.92,-1.04,0.05,1.04
106,F,Juvenile,8/17/19 12:51,72.19,19.81,187.9,-1.6,0.01,1.6
106,F,Juvenile,8/17/19 12:51,69.7,19.65,180.11,-1.55,0.09,1.55
106,F,Juvenile,8/17/19 12:51,64.41,19,179.47,-0.12,0.02,0.12
106,F,Juvenile,8/17/19 12:51,70.04,18.4,174.07,-1.07,0.18,1.07
106,F,Juvenile,8/17/19 12:51,74.13,20.25,168.3,-0.96,0.05,0.96
106,F,Juvenile,8/17/19 12:51,72.87,19.96,163.75,-0.9,0.06,0.9
106,F,Juvenile,8/17/19 12:51,72.85,19.85,148.36,-3.07,0.19,3.07
106,F,Juvenile,8/17/19 12:51,71.91,20.21,140.19,-1.63,0.03,1.63
106,F,Juvenile,8/17/19 12:52,73.35,19.87,147.24,1.17,0.04,1.17
106,F,Juvenile,8/17/19 12:52,73.59,20.69,139.71,-1.5,0.01,1.5
106,F,Juvenile,8/17/19 12:52,64.65,19.16,143.89,0.69,0.06,0.69
106,F,Juvenile,8/17/19 12:52,68.5,18.77,136.46,-1.48,0.22,1.48
106,F,Juvenile,8/17/19 12:52,70.2,19.08,117.62,-3.13,0.06,3.13
106,F,Juvenile,8/17/19 12:52,71.13,19.68,114.8,-0.56,0.1,0.56
106,F,Juvenile,8/17/19 12:52,68.83,19.28,117.12,0.46,0.13,0.46
106,F,Juvenile,8/17/19 12:52,65.26,18.69,116.94,-0.03,0.04,0.03
106,F,Juvenile,8/17/19 12:52,69.7,18.34,112.73,-0.7,0.009395046,0.7
106,F,Juvenile,8/17/19 12:52,75.54,19.92,101.35,-2.27,0.02,2.27
106,F,Juvenile,8/17/19 12:52,72.74,20.78,95.28,-1.21,0.1,1.21
106,F,Juvenile,8/17/19 12:53,72.59,20.55,89.51,-1.15,0.15,1.15
106,F,Juvenile,8/17/19 12:53,74.24,20.45,79.42,-1.68,0.01,1.68
106,F,Juvenile,8/17/19 12:53,73.65,20.4,72.35,-1.41,0.06,1.41
106,F,Juvenile,8/17/19 12:53,73.83,20.27,65.63,-1.12,0.02,1.12
106,F,Juvenile,8/17/19 12:53,72.26,20.14,60.32,-1.06,0.22,1.06
106,F,Juvenile,8/17/19 12:53,71.54,18.9,51.87,-1.4,0.16,1.4
106,F,Juvenile,8/17/19 12:53,76.06,20.54,43.8,-1.61,0.1,1.61
106,F,Juvenile,8/17/19 12:53,73.67,20.92,43.17,-0.1,0.009675789,0.1
106,F,Juvenile,8/17/19 12:53,64.04,19.76,45.43,0.45,0.1,0.45
106,F,Juvenile,8/17/19 12:53,67.43,17.59,44.4,-0.2,0.07,0.2
106,F,Juvenile,8/17/19 12:53,70.28,18.72,39.54,-0.97,0.06,0.97
106,F,Juvenile,8/17/19 12:54,70.22,18.44,41.33,0.29,0.31,0.29
106,F,Juvenile,8/17/19 12:54,55.52,16.33,44.42,0.61,1.34,0.61
106,F,Juvenile,8/17/19 12:54,31.74,10.3,36.38,-1.6,0.21,1.6
106,F,Juvenile,8/17/19 12:54,39.55,11.66,38.07,0.33,1.29,0.33
106,F,Juvenile,8/17/19 12:54,61.06,10.94,40.39,0.38,1.33,0.38
106,F,Juvenile,8/17/19 12:54,15.94,10.08,47.96,1.51,2.59,1.51
106,F,Juvenile,8/17/19 12:54,48.18,7.6,44.37,-0.71,1.65,0.71
106,F,Juvenile,8/17/19 12:54,51.89,14.2,46.99,0.52,1.54,0.52
106,F,Juvenile,8/17/19 12:54,31.2,4.23,43.09,-0.65,3.05,0.65
106,F,Juvenile,8/17/19 12:54,42.37,9.61,48.47,1.07,1.96,1.07
106,F,Juvenile,8/17/19 12:54,36.05,13.19,47.25,-0.2,2.52,0.2
106,F,Juvenile,8/17/19 12:55,35.28,3.34,46.44,-0.16,2.58,0.16
106,F,Juvenile,8/17/19 12:55,58.33,10.6,48.3,0.37,1.63,0.37
106,F,Juvenile,8/17/19 12:55,23.87,13.32,53.71,1.08,2.48,1.08
106,F,Juvenile,8/17/19 12:55,48.33,5.9,52.83,-0.14,1.76,0.14
106,F,Juvenile,8/17/19 12:55,56.59,14.85,49.54,-0.65,1.34,0.65
106,F,Juvenile,8/17/19 12:55,17.46,7.74,53.88,0.86,2.78,0.86
106,F,Juvenile,8/17/19 12:55,48.91,9.39,53.1,-0.15,1.58,0.15
106,F,Juvenile,8/17/19 12:55,49.05,14.03,57.91,0.96,1.71,0.96
106,F,Juvenile,8/17/19 12:55,26.92,6.03,60.24,0.46,2.47,0.46
106,F,Juvenile,8/17/19 12:55,41.52,7.73,61.91,0.33,1.71,0.33
106,F,Juvenile,8/17/19 12:55,64.09,14.87,59.94,-0.39,0.01,0.39
106,F,Juvenile,8/17/19 12:55,67.26,17.67,51.16,-1.75,0.44,1.75
106,F,Juvenile,8/17/19 12:56,62.24,17.87,49.28,-0.37,0.01,0.37
106,F,Juvenile,8/17/19 12:56,54.39,17.44,46.44,-0.47,0.88,0.47
106,F,Juvenile,8/17/19 12:56,19.03,6.94,52.91,1.29,2.36,1.29
106,F,Juvenile,8/17/19 12:56,62.8,8.19,50.86,-0.34,1.3,0.34
106,F,Juvenile,8/17/19 12:56,25.79,12.1,56.21,1.06,1.76,1.06
106,F,Juvenile,8/17/19 12:56,49.04,3.78,60.44,0.7,1.59,0.7
106,F,Juvenile,8/17/19 12:56,34.53,13.98,62.98,0.5,2.26,0.5
106,F,Juvenile,8/17/19 12:56,40.33,3.21,59.98,-0.5,1.59,0.5
106,F,Juvenile,8/17/19 12:56,59.48,14.2,60.63,0.13,1.35,0.13
106,F,Juvenile,8/17/19 12:56,21.31,7.12,65.78,0.85,1.99,0.85
106,F,Juvenile,8/17/19 12:56,60.22,9.75,65.39,-0.07,1.09,0.07
106,F,Juvenile,8/17/19 12:57,62.43,17.67,62.89,-0.5,0.71,0.5
106,F,Juvenile,8/17/19 12:57,25.98,5.24,69.05,1.23,1.2,1.23
106,F,Juvenile,8/17/19 12:57,56.48,10.84,71.43,0.47,1.45,0.47
106,F,Juvenile,8/17/19 12:57,19.61,6.1,69.54,-0.37,2.12,0.37
106,F,Juvenile,8/17/19 12:57,54.04,7.84,72.93,0.67,1.54,0.67
106,F,Juvenile,8/17/19 12:57,30.76,12.11,75.78,0.57,2.14,0.57
106,F,Juvenile,8/17/19 12:57,38.78,3.57,77.28,0.29,1.57,0.29
106,F,Juvenile,8/17/19 12:57,66.61,14.39,71.14,-1.22,1.11,1.22
106,F,Juvenile,8/17/19 12:57,17.4,9.82,73.78,0.44,2.5,0.44
106,F,Juvenile,8/17/19 12:57,45.7,8.89,70.51,-0.65,1.23,0.65
106,F,Juvenile,8/17/19 12:57,75.5,16.8,62.56,-1.32,0.23,1.32
106,F,Juvenile,8/17/19 12:57,76.13,20.47,59.57,-0.49,0.11,0.49
106,F,Juvenile,8/17/19 12:58,73.85,21.23,54.07,-0.91,0.33,0.91
106,F,Juvenile,8/17/19 12:58,69.57,19.24,49.76,-0.86,0.36,0.86
106,F,Juvenile,8/17/19 12:58,68.78,17.8,43.9,-0.97,0.28,0.97
106,F,Juvenile,8/17/19 12:58,31.46,15.84,51.45,1.5,2.18,1.5
106,F,Juvenile,8/17/19 12:58,39.85,5.46,52.56,0.22,1.82,0.22
106,F,Juvenile,8/17/19 12:58,59.72,12.2,50.78,-0.35,1.06,0.35
106,F,Juvenile,8/17/19 12:58,67.91,18.07,48.09,-0.44,0.95,0.44
106,F,Juvenile,8/17/19 12:58,22.07,11.65,56.42,1.66,2.8,1.66
106,F,Juvenile,8/17/19 12:58,34.59,6.47,54.93,-0.29,1.81,0.29
106,F,Juvenile,8/17/19 12:58,58.7,10.03,58.28,0.66,1.89,0.66
106,F,Juvenile,8/17/19 12:58,26.46,6.61,54.06,-0.7,3.08,0.7
106,F,Juvenile,8/17/19 12:59,37.63,9.45,57.28,0.64,1.83,0.64
106,F,Juvenile,8/17/19 12:59,52.78,13.39,58.48,0.23,1.5,0.23
106,F,Juvenile,8/17/19 12:59,27.27,5.17,62.94,0.89,2.53,0.89
106,F,Juvenile,8/17/19 12:59,60.46,9.66,65.27,0.38,1.66,0.38
106,F,Juvenile,8/17/19 12:59,26.37,13.83,68.46,0.63,2.91,0.63
106,F,Juvenile,8/17/19 12:59,40.46,4.92,69.27,0.13,0.23,0.13
106,F,Juvenile,8/17/19 12:59,16.72,7.38,75.55,1.25,2.58,1.25
106,F,Juvenile,8/17/19 12:59,16.44,7.93,84.2,1.44,2.86,1.44
106,F,Juvenile,8/17/19 12:59,51.09,6.38,87.55,0.67,1.66,0.67
106,F,Juvenile,8/17/19 12:59,17.37,11.34,96.75,1.53,2.2,1.53
106,F,Juvenile,8/17/19 12:59,52.33,4,100.79,0.8,1.79,0.8
106,F,Juvenile,8/17/19 13:00,34.61,12.69,111.55,2.15,2.47,2.15
106,F,Juvenile,8/17/19 13:00,23.33,3.59,118,1.29,2.88,1.29
106,F,Juvenile,8/17/19 13:02,64.61,10.9,288.2,1.92,1.15,1.92
106,F,Juvenile,8/17/19 13:02,14.01,11.02,301.63,2.68,2.24,2.68
106,F,Juvenile,8/17/19 13:02,41.33,4.46,308.63,1.39,1.35,1.39
106,F,Juvenile,8/17/19 13:02,49.48,14.02,320.06,2.28,1.81,2.28
106,F,Juvenile,8/17/19 13:03,16.53,4.89,336.66,2.76,2.05,2.76
106,F,Juvenile,8/17/19 13:03,65.8,11.45,347.93,2.25,0.99,2.25
106,F,Juvenile,8/17/19 13:03,15.39,11.55,359.55,1.93,2.13,1.93
106,F,Juvenile,8/17/19 13:03,42.91,4.05,373.18,2.72,1.72,2.72
106,F,Juvenile,8/17/19 13:03,40.55,12.61,384.98,1.96,1.92,1.96
106,F,Juvenile,8/17/19 13:03,19.24,3.13,398.58,2.72,2.48,2.72
106,F,Juvenile,8/17/19 13:03,56.5,12.45,409.33,1.79,1.27,1.79
106,F,Juvenile,8/17/19 13:03,15.13,10.43,424.06,2.45,2.02,2.45
106,F,Juvenile,8/17/19 13:03,52.2,5.1,436.52,2.07,1.24,2.07
106,F,Juvenile,8/17/19 13:03,46.61,14.59,445.13,1.72,1.31,1.72
106,F,Juvenile,8/17/19 13:03,17.64,5.21,459.85,2.45,2.07,2.45
106,F,Juvenile,8/17/19 13:04,59.07,10.86,472.52,2.11,1.39,2.11
106,F,Juvenile,8/17/19 13:04,25.7,11.72,483.58,2.21,2.9,2.21
106,F,Juvenile,8/17/19 13:04,35.59,2.29,498.02,2.4,1.91,2.4
106,F,Juvenile,8/17/19 13:04,61.07,14.77,505.86,1.56,1.13,1.56
106,F,Juvenile,8/17/19 13:04,19.46,10.95,517.16,1.88,2.78,1.88
106,F,Juvenile,8/17/19 13:04,33.96,3.37,527.16,1.99,1.77,1.99
106,F,Juvenile,8/17/19 13:04,61.52,14.41,533.14,0.99,1.19,0.99
106,F,Juvenile,8/17/19 13:04,22.94,11.03,543.16,2,2.76,2
106,F,Juvenile,8/17/19 13:04,28.13,2.61,553.15,1.66,2.05,1.66
106,F,Juvenile,8/17/19 13:04,61.15,12.52,558.06,0.98,1.33,0.98
106,F,Juvenile,8/17/19 13:04,27.02,12.25,568.98,1.81,1.91,1.81
106,F,Juvenile,8/17/19 13:05,15.63,4.01,576.74,1.55,2.46,1.55
106,F,Juvenile,8/17/19 13:05,51.39,8.22,582.57,1.16,1.13,1.16
106,F,Juvenile,8/17/19 13:05,58.76,16.8,589.98,1.48,1.06,1.48
106,F,Juvenile,8/17/19 13:05,22.13,11.06,599.42,1.88,2.88,1.88
106,F,Juvenile,8/17/19 13:05,30.89,3.13,603.32,0.78,1.57,0.78
106,F,Juvenile,8/17/19 13:05,64.59,13.82,604.85,0.3,0.9,0.3
106,F,Juvenile,8/17/19 13:05,64.37,17.84,612.32,1.49,0.86,1.49
106,F,Juvenile,8/17/19 13:05,21.96,11.52,619.39,1.41,3.06,1.41
106,F,Juvenile,8/17/19 13:05,33.35,4.55,621.57,0.43,1.39,0.43
106,F,Juvenile,8/17/19 13:05,64.02,14.14,624.29,0.54,0.64,0.54
106,F,Juvenile,8/17/19 13:05,73.07,19.9,627.66,0.56,0.23,0.56
106,F,Juvenile,8/17/19 13:05,83.24,21.95,616.93,-2.14,0.26,2.14
106,F,Juvenile,8/17/19 13:06,88.74,24.71,602.86,-2.34,0.01,2.34
106,F,Juvenile,8/17/19 13:06,97.74,26.45,588.55,-2.86,0.15,2.86
106,F,Juvenile,8/17/19 13:06,93.69,25.64,572.94,-2.6,0.23,2.6
106,F,Juvenile,8/17/19 13:06,96.48,25.99,557.61,-3.06,0.14,3.06
106,F,Juvenile,8/17/19 13:06,94.74,26.5,546,-1.93,0.18,1.93
106,F,Juvenile,8/17/19 13:06,92.74,25.27,535.05,-2.18,0.1,2.18
106,F,Juvenile,8/17/19 13:06,88.28,24.96,524.89,-2.03,0.04,2.03
106,F,Juvenile,8/17/19 13:06,91.91,24.84,513.75,-2.22,0.07,2.22
106,F,Juvenile,8/17/19 13:06,91.32,25.72,500.83,-2.15,0.05,2.15
106,F,Juvenile,8/17/19 13:06,86.06,24.25,491.48,-1.87,0.27,1.87
106,F,Juvenile,8/17/19 13:06,86.71,23.73,475.54,-3.18,0.18,3.18
106,F,Juvenile,8/17/19 13:07,73.7,21.76,465.18,-2.07,0.11,2.07
106,F,Juvenile,8/17/19 13:07,78.65,21.3,455.88,-1.85,0.17,1.85
106,F,Juvenile,8/17/19 13:07,86.11,22.12,446.92,-1.79,0.07,1.79
106,F,Juvenile,8/17/19 13:07,82.8,22.7,443.87,-0.6,0.09,0.6
106,F,Juvenile,8/17/19 13:07,72.76,20.55,436.8,-1.17,0.24,1.17
106,F,Juvenile,8/17/19 13:07,76.72,21.46,429.94,-1.37,0.18,1.37
106,F,Juvenile,8/17/19 13:07,61.94,19.22,429.29,-0.1,0.1,0.1
106,F,Juvenile,8/17/19 13:07,69.96,18.53,427.59,-0.33,0.13,0.33
106,F,Juvenile,8/17/19 13:07,67.69,19.13,418.3,-1.54,0.11,1.54
106,F,Juvenile,8/17/19 13:07,66.69,18.19,411.24,-1.41,0.02,1.41
106,F,Juvenile,8/17/19 13:07,67.98,19.82,395.48,-3.15,0.07,3.15
106,F,Juvenile,8/17/19 13:08,67.07,19.14,383.27,-2.44,0.01,2.44
106,F,Juvenile,8/17/19 13:08,74.7,19.31,370.13,-2.62,0.05,2.62
106,F,Juvenile,8/17/19 13:08,72.45,20.59,366.42,-0.74,0.06,0.74
106,F,Juvenile,8/17/19 13:08,72.02,20.06,350.44,-3.19,0.04,3.19
106,F,Juvenile,8/17/19 13:08,79.61,21.09,332.86,-3.51,0.11,3.51
106,F,Juvenile,8/17/19 13:08,83.11,22.46,317.38,-3.09,0.13,3.09
106,F,Juvenile,8/17/19 13:08,84.8,23.07,298.41,-3.79,0.1,3.79
106,F,Juvenile,8/17/19 13:08,86.98,24.1,285.38,-2.6,0.06,2.6
106,F,Juvenile,8/17/19 13:08,80.54,23.28,273.29,-2.41,0.16,2.41
106,F,Juvenile,8/17/19 13:08,76.7,22,264.21,-1.81,0.05,1.81
106,F,Juvenile,8/17/19 13:08,70.07,20.29,264.82,0.12,0.13,0.12
106,F,Juvenile,8/17/19 13:08,71.74,20.8,254.12,-2.14,0.05,2.14
106,F,Juvenile,8/17/19 13:09,78.52,19.88,241.34,-2.55,0.09,2.55
106,F,Juvenile,8/17/19 13:09,80.46,22.5,225.29,-3.21,0.13,3.21
106,F,Juvenile,8/17/19 13:09,81.76,22.08,219.72,-1.11,0.08,1.11
106,F,Juvenile,8/17/19 13:09,77.04,21.86,209.82,-1.98,0.06,1.98
106,F,Juvenile,8/17/19 13:09,77.52,21.44,202.13,-1.53,0.1,1.53
106,F,Juvenile,8/17/19 13:09,81.76,21.33,195.31,-1.36,0.03,1.36
106,F,Juvenile,8/17/19 13:09,75.63,21.5,188.27,-1.4,0.05,1.4
106,F,Juvenile,8/17/19 13:09,76.69,21.02,177.54,-2.14,0.04,2.14
106,F,Juvenile,8/17/19 13:09,73.76,20.97,170.51,-1.4,0.08,1.4
106,F,Juvenile,8/17/19 13:09,79.21,21.04,163.43,-1.41,0.36,1.41
106,F,Juvenile,8/17/19 13:09,77.67,21.82,155.69,-1.54,0.07,1.54
106,F,Juvenile,8/17/19 13:09,79.19,22.53,145.05,-1.77,0.01,1.77
106,F,Juvenile,8/17/19 13:10,73.67,19.95,138.74,-1.26,0.22,1.26
106,F,Juvenile,8/17/19 13:10,78.98,21.1,123.67,-3.01,0.04,3.01
106,F,Juvenile,8/17/19 13:10,75.11,21.39,116.69,-1.39,0.13,1.39
106,F,Juvenile,8/17/19 13:10,74.67,20.54,115.17,-0.25,0.04,0.25
106,F,Juvenile,8/17/19 13:10,72.98,20.01,111.59,-0.71,0.26,0.71
106,F,Juvenile,8/17/19 13:10,70.61,19.4,113.75,0.43,0.26,0.43
106,F,Juvenile,8/17/19 13:10,69.67,18.87,110.9,-0.57,0.33,0.57
106,F,Juvenile,8/17/19 13:10,64.82,18.21,113.72,0.47,0.1,0.47
106,F,Juvenile,8/17/19 13:10,61.8,16.66,113.05,-0.13,0.15,0.13
106,F,Juvenile,8/17/19 13:10,71.74,18.83,104.26,-1.75,0.14,1.75
106,F,Juvenile,8/17/19 13:10,74.65,21.9,87.16,-3.42,0.17,3.42
106,F,Juvenile,8/17/19 13:10,79.43,20.73,77.73,-1.57,0.02,1.57
106,F,Juvenile,8/17/19 13:11,75.76,21.01,72.9,-0.96,0.06,0.96
106,F,Juvenile,8/17/19 13:11,69,20,71.01,-0.37,0.09,0.37
106,F,Juvenile,8/17/19 13:11,71.5,18.69,69.26,-0.34,0.01,0.34
106,F,Juvenile,8/17/19 13:11,57.07,18.7,72.9,0.6,0.89,0.6
106,F,Juvenile,8/17/19 13:11,38.09,10.31,78.49,1.11,1.61,1.11
106,F,Juvenile,8/17/19 13:11,38.79,2.11,85.93,1.48,1.25,1.48
106,F,Juvenile,8/17/19 13:11,52.93,10.95,84.62,-0.26,1.04,0.26
106,F,Juvenile,8/17/19 13:11,21.83,2.98,84.62,0,1.65,0
106,F,Juvenile,8/17/19 13:11,53.09,10.18,83.62,-0.2,1.28,0.2
106,F,Juvenile,8/17/19 13:11,30.24,12.42,85.85,0.44,2.24,0.44
106,F,Juvenile,8/17/19 13:11,38.44,2.97,89.97,0.82,1.47,0.82
106,F,Juvenile,8/17/19 13:12,47.63,11.64,88.98,-0.16,1.95,0.16
106,F,Juvenile,8/17/19 13:12,17.87,5.92,94.98,1.2,3.12,1.2
106,F,Juvenile,8/17/19 13:12,45.44,7.18,101.98,1.39,1.37,1.39
106,F,Juvenile,8/17/19 13:12,37.81,12.16,104.78,0.46,2.1,0.46
106,F,Juvenile,8/17/19 13:12,32.68,1.15,108.67,0.64,2.22,0.64
106,F,Juvenile,8/17/19 13:12,48.37,14.16,106.73,-0.38,1.65,0.38
106,F,Juvenile,8/17/19 13:12,14.5,6.97,111.25,0.9,2.33,0.9
106,F,Juvenile,8/17/19 13:12,61.3,10.34,109.1,-0.35,1.34,0.35
106,F,Juvenile,8/17/19 13:12,41.15,13.99,112.9,0.63,1.79,0.63
106,F,Juvenile,8/17/19 13:12,35.94,1.2,113.9,0.2,2.46,0.2
106,F,Juvenile,8/17/19 13:12,49.5,11.87,120.5,1.31,1.69,1.31
106,F,Juvenile,8/17/19 13:13,11.85,7.75,123.95,0.69,2.96,0.69
106,F,Juvenile,8/17/19 13:13,25.76,8.39,128,0.67,1.89,0.67
106,F,Juvenile,8/17/19 13:13,39.96,3.82,128.5,0.08,2.5,0.08
106,F,Juvenile,8/17/19 13:13,61.22,14.05,123.12,-1.07,1.16,1.07
106,F,Juvenile,8/17/19 13:13,30.74,13.14,124.73,0.32,2.79,0.32
106,F,Juvenile,8/17/19 13:13,28.81,3.16,124.74,0.001663217,2.55,0.001663217
106,F,Juvenile,8/17/19 13:13,72.74,13.3,122.35,-0.47,0.97,0.47
106,F,Juvenile,8/17/19 13:13,20.33,11.1,128.01,1.13,2.79,1.13
106,F,Juvenile,8/17/19 13:13,39.54,6.54,126.72,-0.25,1.74,0.25
106,F,Juvenile,8/17/19 13:13,53.57,11.49,118.6,-1.35,1.77,1.35
106,F,Juvenile,8/17/19 13:13,16.72,7.34,130.34,2.34,2.82,2.34
106,F,Juvenile,8/17/19 13:14,55.2,7.78,123.6,-1.12,1.55,1.12
106,F,Juvenile,8/17/19 13:14,41.67,15.02,122.24,-0.27,1.81,0.27
106,F,Juvenile,8/17/19 13:14,33.18,2.91,129.59,1.22,2.63,1.22
106,F,Juvenile,8/17/19 13:14,56.68,12.43,126.55,-0.6,1.39,0.6
106,F,Juvenile,8/17/19 13:14,25.9,10.1,127.67,0.18,2.44,0.18
106,F,Juvenile,8/17/19 13:14,21.77,6.86,140.42,2.54,2.42,2.54
106,F,Juvenile,8/17/19 13:14,56.35,8.74,142.63,0.36,1.23,0.36
106,F,Juvenile,8/17/19 13:14,40.66,12.6,149.31,1.11,1.76,1.11
106,F,Juvenile,8/17/19 13:14,27.35,3.37,159.31,1.99,2.57,1.99
106,F,Juvenile,8/17/19 13:14,58.91,12.88,165.95,1.32,1.16,1.32
